gene_symbol,n_groups,predominant_direction,n_up,n_down,mean_log2FC,groups
Gm52132,2,UP,2,0,0.8611014007378944,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pabpn1,2,UP,2,0,0.8593008546547318,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm52009,2,UP,2,0,0.8575461432743955,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cracr2b,2,UP,2,0,0.8513652679325143,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Sec61b,2,UP,2,0,0.8506733260483406,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Macroh2a1,2,UP,2,0,0.8485175643835419,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Gm51782,2,UP,2,0,0.8465986517465628,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Lsm4,2,UP,2,0,0.8453160383351483,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
2810049e08rik,2,UP,2,0,0.8414226501294318,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gan,2,UP,2,0,0.8400645589434586,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tceal3,2,UP,2,0,0.8391917129173181,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
2310039h08rik,2,UP,2,0,0.8383272054034354,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm36127,2,UP,2,0,0.8380156772154026,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fgf22,2,UP,2,0,0.8370487492662932,Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex
Rnd2,2,UP,2,0,0.8366886111937537,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Gm31796,2,UP,2,0,0.8352383049481753,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
E130102h24rik,2,UP,2,0,0.8333446400206812,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Spata24,2,UP,2,0,0.8314182299873956,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ccs,2,UP,2,0,0.8306450564576902,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mrps21,2,UP,2,0,0.8277958474630007,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Edf1,2,UP,2,0,0.8265234045788359,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cox7c,2,UP,2,0,0.8262895540558297,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Uqcrq,2,UP,2,0,0.8258855337305832,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Atp5e,2,UP,2,0,0.8243034387728665,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
4933407l21rik,2,UP,2,0,0.8239696009612385,Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex
Snapc5,2,UP,2,0,0.8212121059414063,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Lamtor4,2,UP,2,0,0.8157166476835436,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Polr2k,2,UP,2,0,0.8120695965665887,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Bex1,2,UP,2,0,0.8118211334295713,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ndufa13,2,UP,2,0,0.8081823019589541,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cox17,2,UP,2,0,0.8078655338149867,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pdap1,2,UP,2,0,0.8063359247814217,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm32810,2,UP,2,0,0.8031628026836792,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Icam4,2,UP,2,0,0.8029060121948876,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm26679,2,UP,2,0,0.8021942797740257,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Loc118567402,2,UP,2,0,0.8019968047950304,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ppp1r14a,2,UP,2,0,0.8011034673977998,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Loc114841036,2,UP,2,0,0.8007050301220199,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Emc9,2,UP,2,0,0.7985860276262993,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
S100a13,2,UP,2,0,0.797256812779426,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm32994,2,UP,2,0,0.7967751552006475,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm31159,2,UP,2,0,0.7966719904657145,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm5901,2,UP,2,0,0.7962798507463127,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Glra1,2,UP,2,0,0.7928316359384857,Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2
Gm2464,2,UP,2,0,0.7922808047205782,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Med9os,2,UP,2,0,0.790964460910923,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Ndufaf8,2,UP,2,0,0.7860168674386891,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Bex4,2,UP,2,0,0.7817581948076624,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Stmn1,2,UP,2,0,0.781696060425,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI
Ost4,2,UP,2,0,0.7813373712974226,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nfkbia,2,UP,2,0,0.7811430590132886,Acc3_accumbens_GLP_1;Acc3_brainstem_GLP_1
Rpl36al,2,UP,2,0,0.7785867782098685,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Kcna5,2,UP,2,0,0.7779756369881523,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex
Gm36118,2,UP,2,0,0.7761455243003015,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Shc3,2,UP,2,0,0.7746636221877183,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2
Il1r1,2,UP,2,0,0.7743088204599192,Acc3_brainstem_GLP_1;Acc5_nts_IP118_PY115
Gm34267,2,UP,2,0,0.7737019676051013,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rpl41,2,UP,2,0,0.7730604916405825,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Loc115489019,2,UP,2,0,0.7723398502951118,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Polq,2,UP,2,0,0.7720014354195301,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ctnna3,2,UP,2,0,0.7698105641170598,Acc3_hypothalamus_conjugate_2;Acc8_hippocampus_ST_A_Ex
Flywch2,2,UP,2,0,0.7691395657335343,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ndufs5,2,UP,2,0,0.7686389269245918,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Erf,2,UP,2,0,0.7683416701952526,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm15417,2,UP,2,0,0.7662432632480146,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Taf15,2,UP,2,0,0.7655745047885931,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rpl23,2,UP,2,0,0.7609217240064148,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Higd1b,2,UP,2,0,0.7607171042097727,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm51556,2,UP,2,0,0.759580249861576,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Drap1,2,UP,2,0,0.7595565404566316,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm41349,2,UP,2,0,0.7591458968572418,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mrpl20,2,UP,2,0,0.7579101172650995,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Kcna3,2,UP,2,0,0.757151136215267,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2
2900093k20rik,2,UP,2,0,0.7534103001408312,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Epb41l4aos,2,UP,2,0,0.7484644588054945,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Atp5j2,2,UP,2,0,0.7482637558110248,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Bloc1s1,2,UP,2,0,0.7479129755011604,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
En2,2,UP,2,0,0.7438269416871799,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rpl37a,2,UP,2,0,0.741672233390666,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm10010,2,UP,2,0,0.7404894000967182,Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2
Nt5c,2,UP,2,0,0.7403434933590843,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Grk2,2,UP,2,0,0.7397987111411922,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Gm33581,2,UP,2,0,0.7392984266659652,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ndrg4,2,UP,2,0,0.7390407491250005,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI
Gm31024,2,UP,2,0,0.7365004703675588,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
D330023k18rik,2,UP,2,0,0.7355680732469332,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm36166,2,UP,2,0,0.7349819367965671,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Lor,2,UP,2,0,0.734517165945735,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm32574,2,UP,2,0,0.731906300600567,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Atp5a1,2,UP,2,0,0.7318680354,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI
Apoe,2,UP,2,0,0.7315283544454516,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm40476,2,UP,2,0,0.731375541553313,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Snrpd3,2,UP,2,0,0.730781408302348,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm40309,2,UP,2,0,0.7269891754297111,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm35685,2,UP,2,0,0.7263657952455378,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Coprs,2,UP,2,0,0.7250404354191753,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tfpt,2,UP,2,0,0.7247832483928774,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gas5,2,UP,2,0,0.7230419698888162,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Uqcc3,2,UP,2,0,0.7223890458853421,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nme2,2,UP,2,0,0.7219558705777236,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm52134,2,UP,2,0,0.7178742238314234,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ndufb6,2,UP,2,0,0.7177865439487343,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Atpif1,2,UP,2,0,0.7168320183339301,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ccdc12,2,UP,2,0,0.7163143189519745,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Timm13,2,UP,2,0,0.7155873311134251,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Galnt15,2,UP,2,0,0.7151001437620055,Acc3_accumbens_GLP_1;Acc5_pvn_IP118_PY115
Krt9,2,UP,2,0,0.7149106565706747,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fabp3,2,UP,2,0,0.7123256204245647,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Sgk1,2,UP,2,0,0.7119864606149694,Acc3_accumbens_GLP_1;Acc3_brainstem_GLP_1
Dmp1,2,UP,2,0,0.71006476528885,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rbm3,2,UP,2,0,0.7095499842338717,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Snhg12,2,UP,2,0,0.7094192846116396,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pdlim2,2,UP,2,0,0.7090213158416201,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rps23,2,UP,2,0,0.7082894446696801,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nrros,2,UP,2,0,0.7071171893330493,Acc3_brainstem_GLP_1;Acc5_nts_IP118_PY115
Swi5,2,UP,2,0,0.7070342067646508,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
D8ertd738e,2,UP,2,0,0.7049559082890395,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ndufb2,2,UP,2,0,0.7046787720878096,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mien1,2,UP,2,0,0.7042420492982493,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mrpl54,2,UP,2,0,0.7032666032362811,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cstb,2,UP,2,0,0.7029777636412222,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Angptl4,2,UP,2,0,0.6981907969231284,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801
Vps26b,2,UP,2,0,0.696117836025,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI
Pcbd2,2,UP,2,0,0.6958331342400292,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Vapa,2,UP,2,0,0.6954312771,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI
1700037c18rik,2,UP,2,0,0.6928985529346888,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nudt8,2,UP,2,0,0.6927882379041892,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Slc23a2,2,UP,2,0,0.6911897622750001,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI
Mrpl41,2,UP,2,0,0.6908397306829936,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fkbp2,2,UP,2,0,0.6883556715779338,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Hirip3,2,UP,2,0,0.6867367090678298,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rplp2,2,UP,2,0,0.6858140746715317,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Uxt,2,UP,2,0,0.6855223225101303,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fam186b,2,UP,2,0,0.6830549637027277,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Snrpd2,2,UP,2,0,0.6827436703601553,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tma7,2,UP,2,0,0.6826629316037114,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rps19,2,UP,2,0,0.6823706119507652,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Timm10,2,UP,2,0,0.6822700325743303,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rpl30,2,UP,2,0,0.6809336216945361,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Zfas1,2,UP,2,0,0.6806483505222718,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Kpna3,2,UP,2,0,0.6794921604249999,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI
Loc118567733,2,UP,2,0,0.6772334786353675,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Polr2l,2,UP,2,0,0.6770077111951545,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rps15,2,UP,2,0,0.675717005869787,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pla2g3,2,UP,2,0,0.6755857893578134,Acc3_accumbens_GLP_1;Acc3_brainstem_GLP_1
Sec61g,2,UP,2,0,0.6753650121762316,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Huwe1,2,UP,2,0,0.674649154725,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI
1810009a15rik,2,UP,2,0,0.672383757763654,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nppc,2,UP,2,0,0.6719288725328179,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gpatch4,2,UP,2,0,0.671448030540243,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
S100a6,2,UP,2,0,0.6707692156179954,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fau,2,UP,2,0,0.6695411667886773,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm46358,2,UP,2,0,0.6668453658881905,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mrps28,2,UP,2,0,0.6666940707842617,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm51535,2,UP,2,0,0.6660987247923951,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fosl1,2,UP,2,0,0.6657723636189593,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Atp5md,2,UP,2,0,0.664996053393315,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Thap3,2,UP,2,0,0.6649611487169886,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Hmgb3,2,UP,2,0,0.6635592563656141,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Srsf5,2,UP,2,0,0.6633276772046502,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
9430041j12rik,2,UP,2,0,0.6622073683733496,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Uqcr10,2,UP,2,0,0.661981397530022,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rpl11,2,UP,2,0,0.6607928199838908,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cox7b,2,UP,2,0,0.660323859456051,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Smdt1,2,UP,2,0,0.65919737241079,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm42274,2,UP,2,0,0.6585219725599952,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cidea,2,UP,2,0,0.6584334092470641,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mrpl14,2,UP,2,0,0.6581158909598486,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Asphd1,2,UP,2,0,0.6572057745867181,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cfl1,2,UP,2,0,0.6569250487847478,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Camk2n2,2,UP,1,1,0.6568306369111737,Acc6_mbh_COMBO;Acc8_hypothalamus_LT_A_Ex
Tmem240,2,UP,2,0,0.6565233392882677,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nhp2,2,UP,2,0,0.6563572319120442,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Serp2,2,UP,2,0,0.6557778756203194,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mrps26,2,UP,2,0,0.6524020559319912,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Loc108167553,2,UP,2,0,0.6519942413012154,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cox14,2,UP,2,0,0.6509671735258478,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Phpt1,2,UP,2,0,0.650055009775569,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ptpra,2,UP,2,0,0.6482932987000001,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI
Tbca,2,UP,2,0,0.6482080579998136,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ndufa8,2,UP,2,0,0.6480165520263235,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Klhdc4,2,UP,2,0,0.6456628946984941,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gadd45g,2,UP,2,0,0.6432477604997249,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ndufa12,2,UP,2,0,0.6428179754638264,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gck,2,UP,2,0,0.6422760635868274,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Snrpg,2,UP,2,0,0.6420470627589857,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
R3hdm2,2,UP,2,0,0.64187097795,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI
Bex2,2,UP,2,0,0.6393398764670709,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Zfp652os,2,UP,2,0,0.6388427299694295,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Epha6,2,UP,2,0,0.6381685879680523,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2
Smim4,2,UP,2,0,0.6376830048900795,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm38733,2,UP,2,0,0.6373753330543073,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm9885,2,UP,2,0,0.6350772678086025,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm10840,2,UP,2,0,0.634242621785377,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm41810,2,UP,2,0,0.6336057341994537,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm46091,2,UP,2,0,0.6326873572302086,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Smim11,2,UP,2,0,0.6314984849031445,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gamt,2,UP,2,0,0.6310938629780138,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
H2aj,2,UP,2,0,0.629912906999661,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fis1,2,UP,2,0,0.6282538448612973,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Hebp1,2,UP,2,0,0.6281551515482909,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ddrgk1,2,UP,2,0,0.62791185963246,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fmo2,2,UP,2,0,0.6264491742204048,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801
Nr2c2ap,2,UP,2,0,0.6263374837998481,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
4930413g21rik,2,UP,2,0,0.6258999263641885,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Zcwpw2,2,UP,2,0,0.6249211512591369,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Lsm8,2,UP,2,0,0.6244605794525094,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mthfsl,2,UP,2,0,0.6232369557003066,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Hscb,2,UP,2,0,0.6230805102579092,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm3704,2,UP,2,0,0.6223019383773178,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Prdx5,2,UP,2,0,0.6214277121236822,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
